"Commit Hash","Commit Message","File Name","Source Code Before File Path","Source Code After File Path","Diff File Path"
"1f21b8e2db99b537c21d1d848ac357654ceb42b0","It is now possible to import Ciphey","reverse.py","codes/1f21b8e2db99b537c21d1d848ac357654ceb42b0_reverse.py_before.txt","codes/1f21b8e2db99b537c21d1d848ac357654ceb42b0_reverse.py_after.txt","diffs/1f21b8e2db99b537c21d1d848ac357654ceb42b0_reverse.py_diff.txt"
"1f21b8e2db99b537c21d1d848ac357654ceb42b0","It is now possible to import Ciphey","viginere.py","codes/1f21b8e2db99b537c21d1d848ac357654ceb42b0_viginere.py_before.txt","codes/1f21b8e2db99b537c21d1d848ac357654ceb42b0_viginere.py_after.txt","diffs/1f21b8e2db99b537c21d1d848ac357654ceb42b0_viginere.py_diff.txt"
"1f21b8e2db99b537c21d1d848ac357654ceb42b0","It is now possible to import Ciphey","__init__.py","codes/1f21b8e2db99b537c21d1d848ac357654ceb42b0___init__.py_before.txt","codes/1f21b8e2db99b537c21d1d848ac357654ceb42b0___init__.py_after.txt","diffs/1f21b8e2db99b537c21d1d848ac357654ceb42b0___init__.py_diff.txt"
"1f21b8e2db99b537c21d1d848ac357654ceb42b0","It is now possible to import Ciphey","__main__.py","codes/1f21b8e2db99b537c21d1d848ac357654ceb42b0___main__.py_before.txt","codes/1f21b8e2db99b537c21d1d848ac357654ceb42b0___main__.py_after.txt","diffs/1f21b8e2db99b537c21d1d848ac357654ceb42b0___main__.py_diff.txt"
"1f21b8e2db99b537c21d1d848ac357654ceb42b0","It is now possible to import Ciphey","LanguageChecker.py","codes/1f21b8e2db99b537c21d1d848ac357654ceb42b0_LanguageChecker.py_before.txt","codes/1f21b8e2db99b537c21d1d848ac357654ceb42b0_LanguageChecker.py_after.txt","diffs/1f21b8e2db99b537c21d1d848ac357654ceb42b0_LanguageChecker.py_diff.txt"
"1f21b8e2db99b537c21d1d848ac357654ceb42b0","It is now possible to import Ciphey","chisquared.py","codes/1f21b8e2db99b537c21d1d848ac357654ceb42b0_chisquared.py_before.txt","codes/1f21b8e2db99b537c21d1d848ac357654ceb42b0_chisquared.py_after.txt","diffs/1f21b8e2db99b537c21d1d848ac357654ceb42b0_chisquared.py_diff.txt"
"1f21b8e2db99b537c21d1d848ac357654ceb42b0","It is now possible to import Ciphey","dictionaryChecker.py","codes/1f21b8e2db99b537c21d1d848ac357654ceb42b0_dictionaryChecker.py_before.txt","codes/1f21b8e2db99b537c21d1d848ac357654ceb42b0_dictionaryChecker.py_after.txt","diffs/1f21b8e2db99b537c21d1d848ac357654ceb42b0_dictionaryChecker.py_diff.txt"
"1f21b8e2db99b537c21d1d848ac357654ceb42b0","It is now possible to import Ciphey","nn.py","codes/1f21b8e2db99b537c21d1d848ac357654ceb42b0_nn.py_before.txt","codes/1f21b8e2db99b537c21d1d848ac357654ceb42b0_nn.py_after.txt","diffs/1f21b8e2db99b537c21d1d848ac357654ceb42b0_nn.py_diff.txt"
"1f21b8e2db99b537c21d1d848ac357654ceb42b0","It is now possible to import Ciphey","setup.py","codes/1f21b8e2db99b537c21d1d848ac357654ceb42b0_setup.py_before.txt","codes/1f21b8e2db99b537c21d1d848ac357654ceb42b0_setup.py_after.txt","diffs/1f21b8e2db99b537c21d1d848ac357654ceb42b0_setup.py_diff.txt"
"f084d15c8967867333e2560e13979c044dfb35a4","Tests work, changed github action



 [formerly 3d62ddaf45b6d399facb4e474d52a8d4fc99626a] [formerly 46e0205591dbf7f11ca89d0f54c6c4e87355e10b] [formerly f11fa3cbfb75cdc66fdfb6e01d79d3a6ac64ade3]","pythonapponpush.yml","codes/f084d15c8967867333e2560e13979c044dfb35a4_pythonapponpush.yml_before.txt","codes/f084d15c8967867333e2560e13979c044dfb35a4_pythonapponpush.yml_after.txt","diffs/f084d15c8967867333e2560e13979c044dfb35a4_pythonapponpush.yml_diff.txt"
"f084d15c8967867333e2560e13979c044dfb35a4","Tests work, changed github action



 [formerly 3d62ddaf45b6d399facb4e474d52a8d4fc99626a] [formerly 46e0205591dbf7f11ca89d0f54c6c4e87355e10b] [formerly f11fa3cbfb75cdc66fdfb6e01d79d3a6ac64ade3]","__init__.py","codes/f084d15c8967867333e2560e13979c044dfb35a4___init__.py_before.txt","codes/f084d15c8967867333e2560e13979c044dfb35a4___init__.py_after.txt","diffs/f084d15c8967867333e2560e13979c044dfb35a4___init__.py_diff.txt"
"f084d15c8967867333e2560e13979c044dfb35a4","Tests work, changed github action



 [formerly 3d62ddaf45b6d399facb4e474d52a8d4fc99626a] [formerly 46e0205591dbf7f11ca89d0f54c6c4e87355e10b] [formerly f11fa3cbfb75cdc66fdfb6e01d79d3a6ac64ade3]","__main__.py","codes/f084d15c8967867333e2560e13979c044dfb35a4___main__.py_before.txt","codes/f084d15c8967867333e2560e13979c044dfb35a4___main__.py_after.txt","diffs/f084d15c8967867333e2560e13979c044dfb35a4___main__.py_diff.txt"
"fc5b7b64047c33e196c95a96bace9e9b20c90a03","Tests work, changed github action","pythonapponpush.yml","codes/fc5b7b64047c33e196c95a96bace9e9b20c90a03_pythonapponpush.yml_before.txt","codes/fc5b7b64047c33e196c95a96bace9e9b20c90a03_pythonapponpush.yml_after.txt","diffs/fc5b7b64047c33e196c95a96bace9e9b20c90a03_pythonapponpush.yml_diff.txt"
"fc5b7b64047c33e196c95a96bace9e9b20c90a03","Tests work, changed github action","__init__.py","codes/fc5b7b64047c33e196c95a96bace9e9b20c90a03___init__.py_before.txt","codes/fc5b7b64047c33e196c95a96bace9e9b20c90a03___init__.py_after.txt","diffs/fc5b7b64047c33e196c95a96bace9e9b20c90a03___init__.py_diff.txt"
"fc5b7b64047c33e196c95a96bace9e9b20c90a03","Tests work, changed github action","__main__.py","codes/fc5b7b64047c33e196c95a96bace9e9b20c90a03___main__.py_before.txt","codes/fc5b7b64047c33e196c95a96bace9e9b20c90a03___main__.py_after.txt","diffs/fc5b7b64047c33e196c95a96bace9e9b20c90a03___main__.py_diff.txt"
"18037ab1de72dcf1715783eb02b2920d52cec5b6","Output is now greppable



 [formerly d4b105c463af6e6d67dee2bc5b26184fac45f969] [formerly 72c955f911e8b7bd5b3a7cb5967f41eb692767a3] [formerly 501417aff0eb40323fc43e417623d8e766f06bdc]","README.MD","codes/18037ab1de72dcf1715783eb02b2920d52cec5b6_README.MD_before.txt","codes/18037ab1de72dcf1715783eb02b2920d52cec5b6_README.MD_after.txt","diffs/18037ab1de72dcf1715783eb02b2920d52cec5b6_README.MD_diff.txt"
"18037ab1de72dcf1715783eb02b2920d52cec5b6","Output is now greppable



 [formerly d4b105c463af6e6d67dee2bc5b26184fac45f969] [formerly 72c955f911e8b7bd5b3a7cb5967f41eb692767a3] [formerly 501417aff0eb40323fc43e417623d8e766f06bdc]","__main__.py","codes/18037ab1de72dcf1715783eb02b2920d52cec5b6___main__.py_before.txt","codes/18037ab1de72dcf1715783eb02b2920d52cec5b6___main__.py_after.txt","diffs/18037ab1de72dcf1715783eb02b2920d52cec5b6___main__.py_diff.txt"
"45aa7fefb126550c64e7941ca8985e07e3edf8bb","Output is now greppable","README.MD","codes/45aa7fefb126550c64e7941ca8985e07e3edf8bb_README.MD_before.txt","codes/45aa7fefb126550c64e7941ca8985e07e3edf8bb_README.MD_after.txt","diffs/45aa7fefb126550c64e7941ca8985e07e3edf8bb_README.MD_diff.txt"
"45aa7fefb126550c64e7941ca8985e07e3edf8bb","Output is now greppable","__main__.py","codes/45aa7fefb126550c64e7941ca8985e07e3edf8bb___main__.py_before.txt","codes/45aa7fefb126550c64e7941ca8985e07e3edf8bb___main__.py_after.txt","diffs/45aa7fefb126550c64e7941ca8985e07e3edf8bb___main__.py_diff.txt"
"42846ca73ac5c94680f7a1511860317c2001e38b","Updated README



 [formerly d4d1a36134d6565f3d2c0076df0ea0b0fbafbbb3] [formerly 2c3ea291e3ea5b14bac46a3fd189c4b0faeb04a1] [formerly 161e865fc15d6842333908f0db215ef5ea86493a]","README.MD","codes/42846ca73ac5c94680f7a1511860317c2001e38b_README.MD_before.txt","codes/42846ca73ac5c94680f7a1511860317c2001e38b_README.MD_after.txt","diffs/42846ca73ac5c94680f7a1511860317c2001e38b_README.MD_diff.txt"
"daac3ce02925591832539fedf2989c4663360ac1","Updated README","README.MD","codes/daac3ce02925591832539fedf2989c4663360ac1_README.MD_before.txt","codes/daac3ce02925591832539fedf2989c4663360ac1_README.MD_after.txt","diffs/daac3ce02925591832539fedf2989c4663360ac1_README.MD_diff.txt"
"2bc2ea701146f83866d0bdcade14f45402635b1e","Fixing probability table issues



 [formerly 761c6379fe4e46d9604e6564a618738e967345e6] [formerly b37587534bda3454f5ed18adc96922e98b19a885] [formerly a27b70a9cdef64951d5008239456f3a49788a5e4]","README.MD","codes/2bc2ea701146f83866d0bdcade14f45402635b1e_README.MD_before.txt","codes/2bc2ea701146f83866d0bdcade14f45402635b1e_README.MD_after.txt","diffs/2bc2ea701146f83866d0bdcade14f45402635b1e_README.MD_diff.txt"
"2bc2ea701146f83866d0bdcade14f45402635b1e","Fixing probability table issues



 [formerly 761c6379fe4e46d9604e6564a618738e967345e6] [formerly b37587534bda3454f5ed18adc96922e98b19a885] [formerly a27b70a9cdef64951d5008239456f3a49788a5e4]","base.py","codes/2bc2ea701146f83866d0bdcade14f45402635b1e_base.py_before.txt","codes/2bc2ea701146f83866d0bdcade14f45402635b1e_base.py_after.txt","diffs/2bc2ea701146f83866d0bdcade14f45402635b1e_base.py_diff.txt"
"2bc2ea701146f83866d0bdcade14f45402635b1e","Fixing probability table issues



 [formerly 761c6379fe4e46d9604e6564a618738e967345e6] [formerly b37587534bda3454f5ed18adc96922e98b19a885] [formerly a27b70a9cdef64951d5008239456f3a49788a5e4]","base64.py","codes/2bc2ea701146f83866d0bdcade14f45402635b1e_base64.py_before.txt","codes/2bc2ea701146f83866d0bdcade14f45402635b1e_base64.py_after.txt","diffs/2bc2ea701146f83866d0bdcade14f45402635b1e_base64.py_diff.txt"
"2bc2ea701146f83866d0bdcade14f45402635b1e","Fixing probability table issues



 [formerly 761c6379fe4e46d9604e6564a618738e967345e6] [formerly b37587534bda3454f5ed18adc96922e98b19a885] [formerly a27b70a9cdef64951d5008239456f3a49788a5e4]","test.py","codes/2bc2ea701146f83866d0bdcade14f45402635b1e_test.py_before.txt","codes/2bc2ea701146f83866d0bdcade14f45402635b1e_test.py_after.txt","diffs/2bc2ea701146f83866d0bdcade14f45402635b1e_test.py_diff.txt"
"2bc2ea701146f83866d0bdcade14f45402635b1e","Fixing probability table issues



 [formerly 761c6379fe4e46d9604e6564a618738e967345e6] [formerly b37587534bda3454f5ed18adc96922e98b19a885] [formerly a27b70a9cdef64951d5008239456f3a49788a5e4]","__main__.py","codes/2bc2ea701146f83866d0bdcade14f45402635b1e___main__.py_before.txt","codes/2bc2ea701146f83866d0bdcade14f45402635b1e___main__.py_after.txt","diffs/2bc2ea701146f83866d0bdcade14f45402635b1e___main__.py_diff.txt"
"2bc2ea701146f83866d0bdcade14f45402635b1e","Fixing probability table issues



 [formerly 761c6379fe4e46d9604e6564a618738e967345e6] [formerly b37587534bda3454f5ed18adc96922e98b19a885] [formerly a27b70a9cdef64951d5008239456f3a49788a5e4]","mathsHelper.py","codes/2bc2ea701146f83866d0bdcade14f45402635b1e_mathsHelper.py_before.txt","codes/2bc2ea701146f83866d0bdcade14f45402635b1e_mathsHelper.py_after.txt","diffs/2bc2ea701146f83866d0bdcade14f45402635b1e_mathsHelper.py_diff.txt"
"2bc2ea701146f83866d0bdcade14f45402635b1e","Fixing probability table issues



 [formerly 761c6379fe4e46d9604e6564a618738e967345e6] [formerly b37587534bda3454f5ed18adc96922e98b19a885] [formerly a27b70a9cdef64951d5008239456f3a49788a5e4]","setup.py","codes/2bc2ea701146f83866d0bdcade14f45402635b1e_setup.py_before.txt","codes/2bc2ea701146f83866d0bdcade14f45402635b1e_setup.py_after.txt","diffs/2bc2ea701146f83866d0bdcade14f45402635b1e_setup.py_diff.txt"
"1b91321c9ef077180295e1ac64b2936372451fd6","Fixing probability table issues","README.MD","codes/1b91321c9ef077180295e1ac64b2936372451fd6_README.MD_before.txt","codes/1b91321c9ef077180295e1ac64b2936372451fd6_README.MD_after.txt","diffs/1b91321c9ef077180295e1ac64b2936372451fd6_README.MD_diff.txt"
"1b91321c9ef077180295e1ac64b2936372451fd6","Fixing probability table issues","base.py","codes/1b91321c9ef077180295e1ac64b2936372451fd6_base.py_before.txt","codes/1b91321c9ef077180295e1ac64b2936372451fd6_base.py_after.txt","diffs/1b91321c9ef077180295e1ac64b2936372451fd6_base.py_diff.txt"
"1b91321c9ef077180295e1ac64b2936372451fd6","Fixing probability table issues","base64.py","codes/1b91321c9ef077180295e1ac64b2936372451fd6_base64.py_before.txt","codes/1b91321c9ef077180295e1ac64b2936372451fd6_base64.py_after.txt","diffs/1b91321c9ef077180295e1ac64b2936372451fd6_base64.py_diff.txt"
"1b91321c9ef077180295e1ac64b2936372451fd6","Fixing probability table issues","test.py","codes/1b91321c9ef077180295e1ac64b2936372451fd6_test.py_before.txt","codes/1b91321c9ef077180295e1ac64b2936372451fd6_test.py_after.txt","diffs/1b91321c9ef077180295e1ac64b2936372451fd6_test.py_diff.txt"
"1b91321c9ef077180295e1ac64b2936372451fd6","Fixing probability table issues","__main__.py","codes/1b91321c9ef077180295e1ac64b2936372451fd6___main__.py_before.txt","codes/1b91321c9ef077180295e1ac64b2936372451fd6___main__.py_after.txt","diffs/1b91321c9ef077180295e1ac64b2936372451fd6___main__.py_diff.txt"
"1b91321c9ef077180295e1ac64b2936372451fd6","Fixing probability table issues","mathsHelper.py","codes/1b91321c9ef077180295e1ac64b2936372451fd6_mathsHelper.py_before.txt","codes/1b91321c9ef077180295e1ac64b2936372451fd6_mathsHelper.py_after.txt","diffs/1b91321c9ef077180295e1ac64b2936372451fd6_mathsHelper.py_diff.txt"
"1b91321c9ef077180295e1ac64b2936372451fd6","Fixing probability table issues","setup.py","codes/1b91321c9ef077180295e1ac64b2936372451fd6_setup.py_before.txt","codes/1b91321c9ef077180295e1ac64b2936372451fd6_setup.py_after.txt","diffs/1b91321c9ef077180295e1ac64b2936372451fd6_setup.py_diff.txt"
"96f865ada41e1b17b6714713cfaee2a07221415c","Trying to fix sort dict



 [formerly 4286efce473ac6cf16530eb7067996e4afc14e04] [formerly ae3ab37ba7b59e4745c0b4f448e3207551616059] [formerly 46dd3d68c9f1a42c88b97ad5d7ebf43a9bc70219]","__main__.py","codes/96f865ada41e1b17b6714713cfaee2a07221415c___main__.py_before.txt","codes/96f865ada41e1b17b6714713cfaee2a07221415c___main__.py_after.txt","diffs/96f865ada41e1b17b6714713cfaee2a07221415c___main__.py_diff.txt"
"96f865ada41e1b17b6714713cfaee2a07221415c","Trying to fix sort dict



 [formerly 4286efce473ac6cf16530eb7067996e4afc14e04] [formerly ae3ab37ba7b59e4745c0b4f448e3207551616059] [formerly 46dd3d68c9f1a42c88b97ad5d7ebf43a9bc70219]","mathsHelper.py","codes/96f865ada41e1b17b6714713cfaee2a07221415c_mathsHelper.py_before.txt","codes/96f865ada41e1b17b6714713cfaee2a07221415c_mathsHelper.py_after.txt","diffs/96f865ada41e1b17b6714713cfaee2a07221415c_mathsHelper.py_diff.txt"
"7f3bf7efbe5c73eb39be40ffc3b02f4fd23ae387","Trying to fix sort dict","__main__.py","codes/7f3bf7efbe5c73eb39be40ffc3b02f4fd23ae387___main__.py_before.txt","codes/7f3bf7efbe5c73eb39be40ffc3b02f4fd23ae387___main__.py_after.txt","diffs/7f3bf7efbe5c73eb39be40ffc3b02f4fd23ae387___main__.py_diff.txt"
"7f3bf7efbe5c73eb39be40ffc3b02f4fd23ae387","Trying to fix sort dict","mathsHelper.py","codes/7f3bf7efbe5c73eb39be40ffc3b02f4fd23ae387_mathsHelper.py_before.txt","codes/7f3bf7efbe5c73eb39be40ffc3b02f4fd23ae387_mathsHelper.py_after.txt","diffs/7f3bf7efbe5c73eb39be40ffc3b02f4fd23ae387_mathsHelper.py_diff.txt"
"a60da5f2294f6b6caee0dc33608d94174494a8e2","Updated mathshelper



 [formerly 1e74d4f60fe0f4fc6eab948931a40e712fee3829] [formerly 5da43af413b359aad1ca7ece0daeb42805e03821] [formerly 980632339a64db5d35fce010af8b14f549b8a57c]","mathsHelper.py","codes/a60da5f2294f6b6caee0dc33608d94174494a8e2_mathsHelper.py_before.txt","codes/a60da5f2294f6b6caee0dc33608d94174494a8e2_mathsHelper.py_after.txt","diffs/a60da5f2294f6b6caee0dc33608d94174494a8e2_mathsHelper.py_diff.txt"
"a60da5f2294f6b6caee0dc33608d94174494a8e2","Updated mathshelper



 [formerly 1e74d4f60fe0f4fc6eab948931a40e712fee3829] [formerly 5da43af413b359aad1ca7ece0daeb42805e03821] [formerly 980632339a64db5d35fce010af8b14f549b8a57c]","snapcraft.yaml","codes/a60da5f2294f6b6caee0dc33608d94174494a8e2_snapcraft.yaml_before.txt","codes/a60da5f2294f6b6caee0dc33608d94174494a8e2_snapcraft.yaml_after.txt","diffs/a60da5f2294f6b6caee0dc33608d94174494a8e2_snapcraft.yaml_diff.txt"
"dfc5b439d27e841f05a64a1512715c1a2ecdffc6","Updated mathshelper","mathsHelper.py","codes/dfc5b439d27e841f05a64a1512715c1a2ecdffc6_mathsHelper.py_before.txt","codes/dfc5b439d27e841f05a64a1512715c1a2ecdffc6_mathsHelper.py_after.txt","diffs/dfc5b439d27e841f05a64a1512715c1a2ecdffc6_mathsHelper.py_diff.txt"
"dfc5b439d27e841f05a64a1512715c1a2ecdffc6","Updated mathshelper","snapcraft.yaml","codes/dfc5b439d27e841f05a64a1512715c1a2ecdffc6_snapcraft.yaml_before.txt","codes/dfc5b439d27e841f05a64a1512715c1a2ecdffc6_snapcraft.yaml_after.txt","diffs/dfc5b439d27e841f05a64a1512715c1a2ecdffc6_snapcraft.yaml_diff.txt"
"f6762683ef24309174748ebe752c39acbcde4d89","Compiles but still wrong

The max dict pair is always hash parent

 [formerly 203de66e5901618cfb3e582412743a81fed50858] [formerly bfa3e51e751f46b3babb82639e01da3d9a5bd7c6] [formerly 4be45677c47eaa0a179033b926ea1dfcd7896ed8]","mathsHelper.py","codes/f6762683ef24309174748ebe752c39acbcde4d89_mathsHelper.py_before.txt","codes/f6762683ef24309174748ebe752c39acbcde4d89_mathsHelper.py_after.txt","diffs/f6762683ef24309174748ebe752c39acbcde4d89_mathsHelper.py_diff.txt"
"6cefcfb44660fe233eb7baad03b629485fb5cf72","Compiles but still wrong

The max dict pair is always hash parent","mathsHelper.py","codes/6cefcfb44660fe233eb7baad03b629485fb5cf72_mathsHelper.py_before.txt","codes/6cefcfb44660fe233eb7baad03b629485fb5cf72_mathsHelper.py_after.txt","diffs/6cefcfb44660fe233eb7baad03b629485fb5cf72_mathsHelper.py_diff.txt"
"7c719bc1e9587ca85cc7a22fdfa3ca88834edb6e","Possible fix



 [formerly 3122d32d74575269bdcefb772df687d06dae0d31] [formerly 3f3acda582addb8388921587dec2301b17b3dfdd] [formerly d0a2f6e3cfb8b63ef64788a8600c305e58352703]","mathsHelper.py","codes/7c719bc1e9587ca85cc7a22fdfa3ca88834edb6e_mathsHelper.py_before.txt","codes/7c719bc1e9587ca85cc7a22fdfa3ca88834edb6e_mathsHelper.py_after.txt","diffs/7c719bc1e9587ca85cc7a22fdfa3ca88834edb6e_mathsHelper.py_diff.txt"
"7c719bc1e9587ca85cc7a22fdfa3ca88834edb6e","Possible fix



 [formerly 3122d32d74575269bdcefb772df687d06dae0d31] [formerly 3f3acda582addb8388921587dec2301b17b3dfdd] [formerly d0a2f6e3cfb8b63ef64788a8600c305e58352703]","test.py","codes/7c719bc1e9587ca85cc7a22fdfa3ca88834edb6e_test.py_before.txt","codes/7c719bc1e9587ca85cc7a22fdfa3ca88834edb6e_test.py_after.txt","diffs/7c719bc1e9587ca85cc7a22fdfa3ca88834edb6e_test.py_diff.txt"
"0cd252f6beb2341c8172ef68d51d1e8fedda9e95","Possible fix","mathsHelper.py","codes/0cd252f6beb2341c8172ef68d51d1e8fedda9e95_mathsHelper.py_before.txt","codes/0cd252f6beb2341c8172ef68d51d1e8fedda9e95_mathsHelper.py_after.txt","diffs/0cd252f6beb2341c8172ef68d51d1e8fedda9e95_mathsHelper.py_diff.txt"
"0cd252f6beb2341c8172ef68d51d1e8fedda9e95","Possible fix","test.py","codes/0cd252f6beb2341c8172ef68d51d1e8fedda9e95_test.py_before.txt","codes/0cd252f6beb2341c8172ef68d51d1e8fedda9e95_test.py_after.txt","diffs/0cd252f6beb2341c8172ef68d51d1e8fedda9e95_test.py_diff.txt"
"833dacb759d76777ff13f1a1361133d66f3a6e4e","Think I fixed the readme.md too



 [formerly 94c777254d545d67b4a9c08578db1a37270811bb] [formerly 28222be1859b5a7b3f1a3d5bf50d5a4df4300c06] [formerly 18e7eda7f1cc28fbbfafd5fe39b6ee2c3e566119]","README.MD","codes/833dacb759d76777ff13f1a1361133d66f3a6e4e_README.MD_before.txt","codes/833dacb759d76777ff13f1a1361133d66f3a6e4e_README.MD_after.txt","diffs/833dacb759d76777ff13f1a1361133d66f3a6e4e_README.MD_diff.txt"
"833dacb759d76777ff13f1a1361133d66f3a6e4e","Think I fixed the readme.md too



 [formerly 94c777254d545d67b4a9c08578db1a37270811bb] [formerly 28222be1859b5a7b3f1a3d5bf50d5a4df4300c06] [formerly 18e7eda7f1cc28fbbfafd5fe39b6ee2c3e566119]","pycharmSETUP.py","codes/833dacb759d76777ff13f1a1361133d66f3a6e4e_pycharmSETUP.py_before.txt","codes/833dacb759d76777ff13f1a1361133d66f3a6e4e_pycharmSETUP.py_after.txt","diffs/833dacb759d76777ff13f1a1361133d66f3a6e4e_pycharmSETUP.py_diff.txt"
"833dacb759d76777ff13f1a1361133d66f3a6e4e","Think I fixed the readme.md too



 [formerly 94c777254d545d67b4a9c08578db1a37270811bb] [formerly 28222be1859b5a7b3f1a3d5bf50d5a4df4300c06] [formerly 18e7eda7f1cc28fbbfafd5fe39b6ee2c3e566119]","test.py","codes/833dacb759d76777ff13f1a1361133d66f3a6e4e_test.py_before.txt","codes/833dacb759d76777ff13f1a1361133d66f3a6e4e_test.py_after.txt","diffs/833dacb759d76777ff13f1a1361133d66f3a6e4e_test.py_diff.txt"
"87766743896bf91319e96e203b4265c247ef2d77","Think I fixed the readme.md too","README.MD","codes/87766743896bf91319e96e203b4265c247ef2d77_README.MD_before.txt","codes/87766743896bf91319e96e203b4265c247ef2d77_README.MD_after.txt","diffs/87766743896bf91319e96e203b4265c247ef2d77_README.MD_diff.txt"
"87766743896bf91319e96e203b4265c247ef2d77","Think I fixed the readme.md too","pycharmSETUP.py","codes/87766743896bf91319e96e203b4265c247ef2d77_pycharmSETUP.py_before.txt","codes/87766743896bf91319e96e203b4265c247ef2d77_pycharmSETUP.py_after.txt","diffs/87766743896bf91319e96e203b4265c247ef2d77_pycharmSETUP.py_diff.txt"
"87766743896bf91319e96e203b4265c247ef2d77","Think I fixed the readme.md too","test.py","codes/87766743896bf91319e96e203b4265c247ef2d77_test.py_before.txt","codes/87766743896bf91319e96e203b4265c247ef2d77_test.py_after.txt","diffs/87766743896bf91319e96e203b4265c247ef2d77_test.py_diff.txt"
"f95d120eac5f42c691ddfb613a5a13c21addb2fd","Think i fixed dict sorting in test.py



 [formerly 6da0047157bdbca6efea132b9d1544909461cd8a] [formerly c7ea2fffe695bfb506a4568f46876c0a4bd396e9] [formerly 8391286b2c8149b4589974aaf14019e8cc7db0ff]","test.py","codes/f95d120eac5f42c691ddfb613a5a13c21addb2fd_test.py_before.txt","codes/f95d120eac5f42c691ddfb613a5a13c21addb2fd_test.py_after.txt","diffs/f95d120eac5f42c691ddfb613a5a13c21addb2fd_test.py_diff.txt"
"d3e1da32638f375de8d4b4424e245794168397f6","Think i fixed dict sorting in test.py","test.py","codes/d3e1da32638f375de8d4b4424e245794168397f6_test.py_before.txt","codes/d3e1da32638f375de8d4b4424e245794168397f6_test.py_after.txt","diffs/d3e1da32638f375de8d4b4424e245794168397f6_test.py_diff.txt"
"c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d","Bug fixes



 [formerly 3629f28261cd78d011207af7424221f6fecd0d52] [formerly 429800a7f7bcf963502852522ff64bfc0f0971ab] [formerly 5838b6465e6c74849d6bd345bf1bb5b488d3eb41]","README.MD","codes/c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d_README.MD_before.txt","codes/c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d_README.MD_after.txt","diffs/c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d_README.MD_diff.txt"
"c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d","Bug fixes



 [formerly 3629f28261cd78d011207af7424221f6fecd0d52] [formerly 429800a7f7bcf963502852522ff64bfc0f0971ab] [formerly 5838b6465e6c74849d6bd345bf1bb5b488d3eb41]","base64.py","codes/c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d_base64.py_before.txt","codes/c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d_base64.py_after.txt","diffs/c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d_base64.py_diff.txt"
"c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d","Bug fixes



 [formerly 3629f28261cd78d011207af7424221f6fecd0d52] [formerly 429800a7f7bcf963502852522ff64bfc0f0971ab] [formerly 5838b6465e6c74849d6bd345bf1bb5b488d3eb41]","encodingParent.py","codes/c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d_encodingParent.py_before.txt","codes/c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d_encodingParent.py_after.txt","diffs/c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d_encodingParent.py_diff.txt"
"c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d","Bug fixes



 [formerly 3629f28261cd78d011207af7424221f6fecd0d52] [formerly 429800a7f7bcf963502852522ff64bfc0f0971ab] [formerly 5838b6465e6c74849d6bd345bf1bb5b488d3eb41]","chisquared.py","codes/c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d_chisquared.py_before.txt","codes/c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d_chisquared.py_after.txt","diffs/c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d_chisquared.py_diff.txt"
"c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d","Bug fixes



 [formerly 3629f28261cd78d011207af7424221f6fecd0d52] [formerly 429800a7f7bcf963502852522ff64bfc0f0971ab] [formerly 5838b6465e6c74849d6bd345bf1bb5b488d3eb41]","mathsHelper.py","codes/c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d_mathsHelper.py_before.txt","codes/c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d_mathsHelper.py_after.txt","diffs/c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d_mathsHelper.py_diff.txt"
"c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d","Bug fixes



 [formerly 3629f28261cd78d011207af7424221f6fecd0d52] [formerly 429800a7f7bcf963502852522ff64bfc0f0971ab] [formerly 5838b6465e6c74849d6bd345bf1bb5b488d3eb41]","test_basicparent.py","codes/c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d_test_basicparent.py_before.txt","codes/c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d_test_basicparent.py_after.txt","diffs/c8fbe5e19dc41e2b7c98177fa1eebc6f45c9f21d_test_basicparent.py_diff.txt"
